Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,has characteristic,has parameter,has Runge-Kutta method order,has type,http://data.bioontology.org/metadata/prefixIRI,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/dc/terms/created,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/rights,http://www.biomodels.net/kisao/KISAO#isImplementedIn,http://www.biomodels.net/kisao/KISAO#isOrganizational,http://www.w3.org/2004/02/skos/core#altLabel,http://www.w3.org/2004/02/skos/core#definition,is characteristic of,is generalization of,is hybrid of,is parameter of,is similar to,is used by,uses
http://www.biomodels.net/kisao/KISAO#KISAO_0000299,Butcher-Kuntzmann method,Gauss method,"From a theoretical point of view, the Butcher-Kuntzmann Runge-Kutta methods belong to the best step-by-step methods for nonstiff problems. These methods integrate first-order initial-value problems by means of formulas based on Gauss-Legendre quadrature, and combine excellent stability features with the property of superconvergence at the step points.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000064,,,,,kisao:KISAO_0000299,,2011-05-10,AZ,,,,Gauss method,"From a theoretical point of view, the Butcher-Kuntzmann Runge-Kutta methods belong to the best step-by-step methods for nonstiff problems. These methods integrate first-order initial-value problems by means of formulas based on Gauss-Legendre quadrature, and combine excellent stability features with the property of superconvergence at the step points.",,,,,,,
http://www.biomodels.net/kisao/KISAO#_KISAO_0000814,Flux control coefficient matrix (unscaled),,The unscaled flux control coefficient matrix. The dimensions are reactions by reactions.,false,,,http://www.biomodels.net/kisao/KISAO#_KISAO_0000800,,,,,kisao:_KISAO_0000814,,06-03-2021,LPS,,,,,The unscaled flux control coefficient matrix. The dimensions are reactions by reactions.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000233,LSODES,Livermore solver for ordinary differential equations with general sparse Jacobian matrix,"LSODES solves systems dy/dt = f and in the stiff case treats the Jacobian matrix in general sparse form. It determines the sparsity structure on its own, or optionally accepts this information from the user. It then uses parts of the Yale Sparse Matrix Package (YSMP) to solve the linear systems that arise, by a sparse (direct) LU factorization/backsolve method.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000094,,,,,kisao:KISAO_0000233,,,,,,,Livermore solver for ordinary differential equations with general sparse Jacobian matrix,"LSODES solves systems dy/dt = f and in the stiff case treats the Jacobian matrix in general sparse form. It determines the sparsity structure on its own, or optionally accepts this information from the user. It then uses parts of the Yale Sparse Matrix Package (YSMP) to solve the linear systems that arise, by a sparse (direct) LU factorization/backsolve method.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000091,LSODIS,"Livermore solver for ordinary differential equations, implicit sparse version","LSODIS is a set of general-purpose FORTRAN routines solver for the initial value problem for ordinary differential equation systems. It is suitable for both stiff and nonstiff systems. LSODIS treat systems in the linearly implicit form A(t,y) dy/dt = g(t,y), A = a square matrix, i.e. with the derivative dy/dt implicit, but linearly so.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000094,,,,,kisao:KISAO_0000091,,2007-11-30,dk,,,,"Livermore solver for ordinary differential equations, implicit sparse version","LSODIS is a set of general-purpose FORTRAN routines solver for the initial value problem for ordinary differential equation systems. It is suitable for both stiff and nonstiff systems. LSODIS treat systems in the linearly implicit form A(t,y) dy/dt = g(t,y), A = a square matrix, i.e. with the derivative dy/dt implicit, but linearly so.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000392,biconjugate gradient stabilized method,Bi-CGSTAB|BiCGSTAB,An iterative method for the numerical solution of nonsymmetric linear systems. It is a variant of the biconjugate gradient method (BiCG) [http://identifiers.org/biomodels.kisao/KISAO_0000358] and has faster and smoother convergence than the original BiCG.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000395,,,,,kisao:KISAO_0000392,,,,,CVODE,,Bi-CGSTAB|BiCGSTAB,An iterative method for the numerical solution of nonsymmetric linear systems. It is a variant of the biconjugate gradient method (BiCG) [http://identifiers.org/biomodels.kisao/KISAO_0000358] and has faster and smoother convergence than the original BiCG.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000636,primary property,,A primary output of a simulation.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000820,,,,,kisao:KISAO_0000636,,2021-06-04,JRK,,,,,A primary output of a simulation.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000603,Minimum reaction rate for continuous approximation,Lambda,Minimum reaction rate required for approximation as a continuous Markov process.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000244,,,,,kisao:KISAO_0000603,,2021-01-13,MLB|JRK,,,,Lambda,Minimum reaction rate required for approximation as a continuous Markov process.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000068,deterministic cellular automata update algorithm,,"A cellular automaton is a discrete model of a regular grid of cells with a finite number of dimensions. Each cell has a finite number of defined states. The automaton changes its state in a discrete manner, meaning that the state of a cell at time t is determined by a function of the states of its neighbours at time t - 1. These neighbours are a selection of cells relative to the specified cell. Famous examples for deterministic cellular automata are Conway's game of life or Wolfram's elementary cellular automata.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000264,,,,,kisao:KISAO_0000068,,2007-11-30,dk,,,,,"A cellular automaton is a discrete model of a regular grid of cells with a finite number of dimensions. Each cell has a finite number of defined states. The automaton changes its state in a discrete manner, meaning that the state of a cell at time t is determined by a function of the states of its neighbours at time t - 1. These neighbours are a selection of cells relative to the specified cell. Famous examples for deterministic cellular automata are Conway's game of life or Wolfram's elementary cellular automata.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000558,relative steady-state tolerance,,Relative error tolerance of the steady-state.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000209,,,,,kisao:KISAO_0000558,,2020-10-29,JRK,,https://identifiers.org/biosimulators/amici|SUNDIALS,,,Relative error tolerance of the steady-state.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000525,stop condition,,A condition upon which a simulation should terminate.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000201,,,,,kisao:KISAO_0000525,,2020-05-29,AZ,,https://identifiers.org/biosimulators/bionetgen,,,A condition upon which a simulation should terminate.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000642,minimum flux,,"Minimum possible flux such as computed by flux variability analysis (FVA, KISAO_0000526).",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000639,,,,,kisao:KISAO_0000642,,2021-06-04,JRK,,,,,"Minimum possible flux such as computed by flux variability analysis (FVA, KISAO_0000526).",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000423,partial least squares regression-like method,,Method for building regression models between independent and dependent variables.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000419,,,,,kisao:KISAO_0000423,,2012-01-18,AZ,,,true,,Method for building regression models between independent and dependent variables.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000353,generalized minimal residual algorithm,GMRES,"An iterative method for solving linear systems, which has the property of minimizing at every step the norm of the residual vector over a Krylov subspace. The generalized minimal residual method extends the minimal residual method (MINRES) [http://identifiers.org/biomodels.kisao/KISAO_0000388], which is only applicable to symmetric systems, to non-symmetric systems.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000354,,,,,kisao:KISAO_0000353,,2011-06-10,AZ,,CVODE,,GMRES,"An iterative method for solving linear systems, which has the property of minimizing at every step the norm of the residual vector over a Krylov subspace. The generalized minimal residual method extends the minimal residual method (MINRES) [http://identifiers.org/biomodels.kisao/KISAO_0000388], which is only applicable to symmetric systems, to non-symmetric systems.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000320,BioRica hybrid method,,The simulation schema for a given BioRica node is given by a hybrid algorithm that deals with continuous time and allows for discrete events that roll back the time according to these discrete interruptions.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000352,,,,,kisao:KISAO_0000320,,2011-05-26,AZ,,BioRica,,,The simulation schema for a given BioRica node is given by a hybrid algorithm that deals with continuous time and allows for discrete events that roll back the time according to these discrete interruptions.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000455,prioritized updating policy,,An updating policy that chooses a transition in a prioritized way.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000453,,,,,kisao:KISAO_0000455,,2013-01-28,AZ,,,,,An updating policy that chooses a transition in a prioritized way.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000584,initial order,,Initial order of method.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000594,,,,,kisao:KISAO_0000584,,2020-10-29,JRK,,https://identifiers.org/biosimulators/jsim,,,Initial order of method.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000551,primal-dual interior point method,,The Interior Point method approximates the constraints of a linear programming model as a set of boundaries surrounding a region.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000547,,,,,kisao:KISAO_0000551,,2020-10-29,JRK,,CPLEX|GLPK|Gurobi,,,The Interior Point method approximates the constraints of a linear programming model as a set of boundaries surrounding a region.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000828,maximum,,The maximum value of a set of values.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000824,,,,,kisao:KISAO_0000828,,06-03-2021,LPS,,,,,The maximum value of a set of values.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000596,srFBA,SR-FBA|steady-state regulatory flux balance analysis,Method for predicting steady-state metabolic fluxes under patterns of the regulation of gene expression,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000437|http://www.biomodels.net/kisao/KISAO#KISAO_0000595,,,,,kisao:KISAO_0000596,,2020-10-29,JRK,,,,SR-FBA|steady-state regulatory flux balance analysis,Method for predicting steady-state metabolic fluxes under patterns of the regulation of gene expression,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000601,Number of trials,trials,"Number of multiple trials (e.g., of a scatter search method).",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000244,,,,,kisao:KISAO_0000601,,2021-01-13,MLB|JRK,,,,trials,"Number of multiple trials (e.g., of a scatter search method).",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000333,accelerated stochastic simulation algorithm,accelerated SSA,"An algorithm, which accelerates SSA [http://identifiers.org/biomodels.kisao/KISAO_0000029] either at the expense of its accuracy or exact.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000241,,,,,kisao:KISAO_0000333,,2011-06-03,AZ,,,true,accelerated SSA,"An algorithm, which accelerates SSA [http://identifiers.org/biomodels.kisao/KISAO_0000029] either at the expense of its accuracy or exact.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000366,symplecticness,,"Roughly speaking, ‘symplecticness’ is a characteristic property possessed by the solutions of Hamiltonian problems. A numerical method is called symplectic if, when applied to Hamiltonian problems, it generates numerical solutions which inherit the property of symplecticness (phase volume preservation).",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000097,,,,,kisao:KISAO_0000366,,2011-06-16,AZ,,,,,"Roughly speaking, ‘symplecticness’ is a characteristic property possessed by the solutions of Hamiltonian problems. A numerical method is called symplectic if, when applied to Hamiltonian problems, it generates numerical solutions which inherit the property of symplecticness (phase volume preservation).",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000103,deterministic system behaviour,,"Algorithm, possessing this characteristic, simulates the temporal evolution of a system deterministically, so that from a precise initial state the algorithm will always end up in the same final state.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000099,,,,,kisao:KISAO_0000103,,2008-07-08,NLN,,,,,"Algorithm, possessing this characteristic, simulates the temporal evolution of a system deterministically, so that from a precise initial state the algorithm will always end up in the same final state.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000832,time,,The implied time variable of the model state.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000831,,,,,kisao:KISAO_0000832,,06-03-2021,LPS,,,,,The implied time variable of the model state.,,,,,,,
http://www.biomodels.net/kisao/KISAO#_KISAO_0000812,Jacobian matrix,Full Jacobian matrix,The (full) Jacobian matrix. The dimensions are species by species.,false,,,http://www.biomodels.net/kisao/KISAO#_KISAO_0000800,,,,,kisao:_KISAO_0000812,,06-03-2021,LPS,,,,Full Jacobian matrix,The (full) Jacobian matrix. The dimensions are species by species.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000264,cellular automata update method,cellular automata|CA|iterative arrays|tessellation structures|tessellation automata|cellular structures|cellular spaces|homogeneous structures,"Cellular automata are mathematical idealizations of physical systems in which space and time are discrete, and physical quantities take on a finite set of discrete values. A cellular automaton consists of a regular uniform lattice (or ''array''), usually infinite in extent, with a discrete variable at each site (''cell''). A cellular automaton evolves in discrete time steps, with the value of the variable at one site being affected by the values of variables at sites in its ''neighbourhood'' on the previous time step. The neighbourhood of a site is typically taken to be the site itself and all immediately adjacent sites. The variables at each site are updated simultaneously (''synchronously''), based on the values of the variables in their neighbourhood at the preceding time step, and according to a definite set of ''local rules''.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000363,,,,,kisao:KISAO_0000264,,2011-04-07,AZ,,,,cellular automata|CA|iterative arrays|tessellation structures|tessellation automata|cellular structures|cellular spaces|homogeneous structures,"Cellular automata are mathematical idealizations of physical systems in which space and time are discrete, and physical quantities take on a finite set of discrete values. A cellular automaton consists of a regular uniform lattice (or ''array''), usually infinite in extent, with a discrete variable at each site (''cell''). A cellular automaton evolves in discrete time steps, with the value of the variable at one site being affected by the values of variables at sites in its ''neighbourhood'' on the previous time step. The neighbourhood of a site is typically taken to be the site itself and all immediately adjacent sites. The variables at each site are updated simultaneously (''synchronously''), based on the values of the variables in their neighbourhood at the preceding time step, and according to a definite set of ''local rules''.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000297,Lobatto method,implicit Runge-Kutta method based on Lobatto quadrature,"There are three families of Lobatto methods, called IIIA, IIIB and IIIC. These are named after Rehuel Lobatto. All are implicit Runge-Kutta methods, have order 2s − 2 and they all have c1 = 0 and cs = 1.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000064,,,,,kisao:KISAO_0000297,,2011-05-10,AZ,,,,implicit Runge-Kutta method based on Lobatto quadrature,"There are three families of Lobatto methods, called IIIA, IIIB and IIIC. These are named after Rehuel Lobatto. All are implicit Runge-Kutta methods, have order 2s − 2 and they all have c1 = 0 and cs = 1.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000519,population size,,"The parameter is a positive integer value to determine the size of the population, i.e., the number of individuals that survive after each generation.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000518,,,,,kisao:KISAO_0000519,,2019-01-18,AZ,,,,,"The parameter is a positive integer value to determine the size of the population, i.e., the number of individuals that survive after each generation.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000494,fully asynchronous updating policy,,An updating policy where all enabled transitions occur either independently or (partially) simultaneously. (i.e. considering all possible combinations of enabled transitions). Thus a state has as many successors as the number of combinations of transitions enabled in this state.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000492,,,,,kisao:KISAO_0000494,,,,,,,,An updating policy where all enabled transitions occur either independently or (partially) simultaneously. (i.e. considering all possible combinations of enabled transitions). Thus a state has as many successors as the number of combinations of transitions enabled in this state.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000231,Pahle hybrid method,,"The hybrid method combines the stochastic 'Gibson-Bruck's next reaction method' [http://identifiers.org/biomodels.kisao/KISAO_0000027] with different algorithms for the numerical integration of ODEs [http://identifiers.org/biomodels.kisao/KISAO_0000245 some http://identifiers.org/biomodels.kisao/KISAO_0000374]. The biochemical network is dynamically partitioned into a deterministic and a stochastic subnet depending on the current particle numbers in the system. The user can define limits for when a particle number should be considered low or high. The stochastic subnet contains reactions involving low numbered species as substrate or product. All the other reactions form the deterministic subnet. The two subnets are then simulated in parallel using the stochastic and deterministic solver, respectively. The reaction probabilities in the stochastic subnet are approximated as constant between two stochastic reaction events.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000352,,,,,kisao:KISAO_0000231,,,AZ,,https://identifiers.org/biosimulators/copasi,true,,"The hybrid method combines the stochastic 'Gibson-Bruck's next reaction method' [http://identifiers.org/biomodels.kisao/KISAO_0000027] with different algorithms for the numerical integration of ODEs [http://identifiers.org/biomodels.kisao/KISAO_0000245 some http://identifiers.org/biomodels.kisao/KISAO_0000374]. The biochemical network is dynamically partitioned into a deterministic and a stochastic subnet depending on the current particle numbers in the system. The user can define limits for when a particle number should be considered low or high. The stochastic subnet contains reactions involving low numbered species as substrate or product. All the other reactions form the deterministic subnet. The two subnets are then simulated in parallel using the stochastic and deterministic solver, respectively. The reaction probabilities in the stochastic subnet are approximated as constant between two stochastic reaction events.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000647,derivative,,Rate of change of a variable with respect to another variable.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000820,,,,,kisao:KISAO_0000647,,2021-06-04,JRK,,,,,Rate of change of a variable with respect to another variable.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000046,trapezoidal tau-leaping method,trapezoidal implicit tau-leaping method,"Formula for accelerated discrete efficient stochastic simulation of chemically reacting system [which] has better accuracy and stiff stability properties than the explicit and implicit [http://identifiers.org/biomodels.kisao/KISAO_0000045] tau-leaping formulas for discrete stochastic systems, and it limits to the trapezoidal rule in the deterministic regime.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000039,,,,,kisao:KISAO_0000046,,2007-10-16,dk,,,,trapezoidal implicit tau-leaping method,"Formula for accelerated discrete efficient stochastic simulation of chemically reacting system [which] has better accuracy and stiff stability properties than the explicit and implicit [http://identifiers.org/biomodels.kisao/KISAO_0000045] tau-leaping formulas for discrete stochastic systems, and it limits to the trapezoidal rule in the deterministic regime.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000640,lower bound,,A lower bound on an estimate of a quantity.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000641,,,,,kisao:KISAO_0000640,,2021-06-04,JRK,,,,,A lower bound on an estimate of a quantity.,,,,,,,
http://www.biomodels.net/kisao/KISAO#_KISAO_0000813,Eigenvalue matrix,Full eigenvalue matrix,"The (full) eigenvalue matrix of a model. The dimensions are species by two, where the first column is the real part of the eigenvalues, and the second column is the imaginary part of the eigenvalues.",false,,,http://www.biomodels.net/kisao/KISAO#_KISAO_0000800,,,,,kisao:_KISAO_0000813,,06-03-2021,LPS,,,,Full eigenvalue matrix,"The (full) eigenvalue matrix of a model. The dimensions are species by two, where the first column is the real part of the eigenvalues, and the second column is the imaginary part of the eigenvalues.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000370,type of problem,,A characteristic describing the type of the problems which can be solved by the algorithm.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000097,,,,,kisao:KISAO_0000370,,2011-06-29,AZ,,,true,,A characteristic describing the type of the problems which can be solved by the algorithm.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000839,temperature,,The intensive quantity temperature.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000831,,,,,kisao:KISAO_0000839,,06-03-2021,LPS,,,,,The intensive quantity temperature.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000434,Higham-Hall method,RK5(4)7FEql,"The equilibrium theory of Hall and Higham (1988) can be used to determine whether a Runge-Kutta algorithm will perform smoothly when stability restricts the stepsize. Higham-Hall method is a fifth order embedded Runge-Kutta method [http://identifiers.org/biomodels.kisao/KISAO_0000302], which behaves smoothly with respect to the standard type of stepsize controllers.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000435,,,,,kisao:KISAO_0000434,,2012-09-25,AZ,,,,RK5(4)7FEql,"The equilibrium theory of Hall and Higham (1988) can be used to determine whether a Runge-Kutta algorithm will perform smoothly when stability restricts the stepsize. Higham-Hall method is a fifth order embedded Runge-Kutta method [http://identifiers.org/biomodels.kisao/KISAO_0000302], which behaves smoothly with respect to the standard type of stepsize controllers.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000569,NLEQ2,Numerical solution of nonlinear (NL) equations (EQ) especially designed for numerically sensitive problems|Newton-type method for solveing non-linear (NL) equations (EQ),"Damped Newton-algorithm with rank strategy for systems of highly nonlinear equations.

Global Newton method with error oriented convergence criterion; QR-decomposition with subcondition number estimate.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000408,,,,,kisao:KISAO_0000569,,2020-10-29,JRK,,https://identifiers.org/biosimulators/tellurium,,Numerical solution of nonlinear (NL) equations (EQ) especially designed for numerically sensitive problems|Newton-type method for solveing non-linear (NL) equations (EQ),"Damped Newton-algorithm with rank strategy for systems of highly nonlinear equations.

Global Newton method with error oriented convergence criterion; QR-decomposition with subcondition number estimate.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000306,Lagrangian sliding fluid element algorithm,LSFEA|BTEX|blood-tissue exchange method,"Because the analytic solutions to the partial differential equations require convolution integration, solutions are obtained relatively efficiently by a fast numerical method. Our approach centers on the use of a sliding fluid element algorithm for capillary convection, with the time step set equal to the length step divided by the fluid velocity. Radial fluxes by permeation between plasma, interstitial fluid, and cells and axial diffusion exchanges within each time step are calculated analytically. The method enforces mass conservation unless there is regional consumption.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000000,,,,,kisao:KISAO_0000306,,2011-05-11,AZ,,https://identifiers.org/biosimulators/jsim,,LSFEA|BTEX|blood-tissue exchange method,"Because the analytic solutions to the partial differential equations require convolution integration, solutions are obtained relatively efficiently by a fast numerical method. Our approach centers on the use of a sliding fluid element algorithm for capillary convection, with the time step set equal to the length step divided by the fluid velocity. Radial fluxes by permeation between plasma, interstitial fluid, and cells and axial diffusion exchanges within each time step are calculated analytically. The method enforces mass conservation unless there is regional consumption.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000536,ZVODE,"Complex-valued Variable-coefficient Ordinary Differential Equation solver, with fixed-leading-coefficient implementation",ZVODE provides implicit Adams method (for non-stiff problems) and a method based on backward differentiation formulas (BDF) (for stiff problems).,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000433,,,,,kisao:KISAO_0000536,,2020-10-29,JRK,,Odespy|https://identifiers.org/biosimulators/gillespy2|deSolve|SciPy,,"Complex-valued Variable-coefficient Ordinary Differential Equation solver, with fixed-leading-coefficient implementation",ZVODE provides implicit Adams method (for non-stiff problems) and a method based on backward differentiation formulas (BDF) (for stiff problems).,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000281,multistep method,multi-value method,A numerical method for differential equations which is based on several values of the solution.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000000,,,,,kisao:KISAO_0000281,,2011-05-09,AZ,,,true,multi-value method,A numerical method for differential equations which is based on several values of the solution.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000503,simulated annealing,,"Simulated annealing is an optimization algorithm first proposed by Kirkpatrick et al. and was inspired by statistical mechanics and the way in which perfect crystals are formed. Perfect crystals are formed by first melting the substance of interest, and then cooling it very slowly. At large temperatures the particles vibrate with wide amplitude and this allows a search for global optimum. As the temperature decreases so do the vibrations until the system settles to the global optimum (the perfect crystal).

The simulated annealing optimization algorithm uses a similar concept: the objective function is considered a measure of the energy of the system and this is maintained constant for a certain number of iterations (a temperature cycle). In each iteration, the parameters are changed to a nearby location in parameter space and the new objective function value calculated; if it decreased, then the new state is accepted, if it increased then the new state is accepted with a probability that follows a Boltzmann distribution (higher temperature means higher probability of accepting the new state). After a fixed number of iterations, the stopping criterion is checked; if it is not time to stop, then the system's temperature is reduced and the algorithm continues.

Simulated annealing is a stochastic algorithm that is guaranteed to converge if ran for an infinite number of iterations. It is one of the most robust global optimization algorithms, although it is also one of the slowest. (Be warned that simulated annealing can run for hours or even days!).",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000472,,,,,kisao:KISAO_0000503,,2019-01-18,AZ,,https://identifiers.org/biosimulators/copasi,,,"Simulated annealing is an optimization algorithm first proposed by Kirkpatrick et al. and was inspired by statistical mechanics and the way in which perfect crystals are formed. Perfect crystals are formed by first melting the substance of interest, and then cooling it very slowly. At large temperatures the particles vibrate with wide amplitude and this allows a search for global optimum. As the temperature decreases so do the vibrations until the system settles to the global optimum (the perfect crystal).

The simulated annealing optimization algorithm uses a similar concept: the objective function is considered a measure of the energy of the system and this is maintained constant for a certain number of iterations (a temperature cycle). In each iteration, the parameters are changed to a nearby location in parameter space and the new objective function value calculated; if it decreased, then the new state is accepted, if it increased then the new state is accepted with a probability that follows a Boltzmann distribution (higher temperature means higher probability of accepting the new state). After a fixed number of iterations, the stopping criterion is checked; if it is not time to stop, then the system's temperature is reduced and the algorithm continues.

Simulated annealing is a stochastic algorithm that is guaranteed to converge if ran for an infinite number of iterations. It is one of the most robust global optimization algorithms, although it is also one of the slowest. (Be warned that simulated annealing can run for hours or even days!).",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000408,Newton-type method,,"A method which attacks the solution of a nonlinear problem F(x) = 0 by solving a sequence of liner problems of the same kind.
The solution of the system F(x)=0 can be interpreted as a steady state of a dynamic system x'(t)=F(x(t)). The Newton approach will only work if the fixed point [http://identifiers.org/biomodels.teddy/TEDDY_0000086] of the dinamic system is attractive [http://identifiers.org/biomodels.teddy/TEDDY_0000094].",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000631,,,,,kisao:KISAO_0000408,,2012-01-18,AZ,,,,,"A method which attacks the solution of a nonlinear problem F(x) = 0 by solving a sequence of liner problems of the same kind.
The solution of the system F(x)=0 can be interpreted as a steady state of a dynamic system x'(t)=F(x(t)). The Newton approach will only work if the fixed point [http://identifiers.org/biomodels.teddy/TEDDY_0000086] of the dinamic system is attractive [http://identifiers.org/biomodels.teddy/TEDDY_0000094].",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000651,reduced costs,,The amount by which an objective function coefficient would have to improve before it would be possible for a corresponding variable to assume a positive value in the optimal solution.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000650,,,,,kisao:KISAO_0000651,,2021-06-04,JRK,,,,,The amount by which an objective function coefficient would have to improve before it would be possible for a corresponding variable to assume a positive value in the optimal solution.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000562,Pahle hybrid Gibson-Bruck Next Reaction method/LSODA method,,Combines a deterministic numerical integration of ODEs with a stochastic simulation algorithm. The whole biochemical network is partitioned into a deterministic and a stochastic subnet internally. The deterministic subnet contains all reactions in which only species with high particle numbers take part. All reactions with at least one low-numbered species are in the stochastic subnet. The partitioning of the biochemical network can change dynamically during the simulation. The reaction probabilities of the stochastic subnet are approximated as constant during one stochastic step. The deterministic subnet is integrated with LSODA. The stochastic subnet is simulated by the Gibson-Bruck Next Reaction Method.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000231,,,,,kisao:KISAO_0000562,,2020-10-29,JRK,,https://identifiers.org/biosimulators/copasi,,,Combines a deterministic numerical integration of ODEs with a stochastic simulation algorithm. The whole biochemical network is partitioned into a deterministic and a stochastic subnet internally. The deterministic subnet contains all reactions in which only species with high particle numbers take part. All reactions with at least one low-numbered species are in the stochastic subnet. The partitioning of the biochemical network can change dynamically during the simulation. The reaction probabilities of the stochastic subnet are approximated as constant during one stochastic step. The deterministic subnet is integrated with LSODA. The stochastic subnet is simulated by the Gibson-Bruck Next Reaction Method.,,,,,,,
